date,Open,High,Low,Close,High_Last_7_Days,Days_Since_High_Last_7_Days,%_Diff_From_High_Last_7_Days,Low_Last_7_Days,Days_Since_Low_Last_7_Days,%_Diff_From_Low_Last_7_Days,High_Next_5_Days,%_Diff_From_High_Next_5_Days,Low_Next_5_Days,%_Diff_From_Low_Next_5_Days
2024-07-27,3274.89,3328.21,3191.5,3249.36,3563.26,1.0,-8.809348742443719,3086.98,4.0,5.2601571762693675,3396.47,-4.331261574517063,3077.63,5.57994300809389
2024-07-28,3249.36,3284.22,3198.42,3270.15,3563.26,0.0,-8.225894265363742,3086.98,3.0,5.933630927314076,3396.47,-3.719155476126676,2963.83,10.335275639965861
2024-07-29,3270.15,3396.47,3257.12,3317.94,3541.2,0.0,-6.304642494069801,3086.98,2.0,7.481745913481785,3365.72,-1.4196070974412531,2857.64,16.107697260676648
2024-07-30,3317.94,3365.72,3233.0,3278.41,3488.34,0.0,-6.018048699381376,3086.98,1.0,6.201206357022068,3348.14,-2.082648873703012,2631.57,24.58000357201213
2024-07-31,3278.41,3348.14,3212.6,3231.84,3396.47,4.0,-4.847091244733493,3086.98,0.0,4.6926121970339985,3242.01,-0.31369428225082807,2121.38,52.34611432180939
2024-08-01,3231.84,3242.01,3077.63,3200.67,3396.47,3.0,-5.764808757327453,3077.63,6.0,3.9978814867284225,3215.63,-0.46522765367906244,2121.38,50.87678775136939
2024-08-02,3200.67,3215.63,2963.83,2985.72,3396.47,2.0,-12.093438187294456,2963.83,6.0,0.738571375551225,3016.01,-1.0043070148971793,2121.38,40.74423252788278
2024-08-03,2985.72,3016.01,2857.64,2902.09,3396.47,1.0,-14.555700477260206,2857.64,6.0,1.5554793465937022,2932.92,-1.0511708468011376,2121.38,36.80198738556977
2024-08-04,2902.09,2932.92,2631.57,2688.08,3396.47,0.0,-20.85665411441879,2631.57,6.0,2.1473873011168148,2725.27,-1.3646354306178858,2121.38,26.713742940915807
2024-08-05,2688.08,2695.99,2121.38,2420.39,3365.72,0.0,-28.087006643452217,2121.38,6.0,14.095070190159223,2725.27,-11.187148429329943,2309.57,4.798295786661574
2024-08-06,2420.39,2555.03,2416.38,2462.39,3348.14,0.0,-26.454986947977087,2121.38,5.0,16.074913499703012,2725.27,-9.646016724948357,2309.57,6.616816117285889
2024-08-07,2462.39,2552.44,2309.57,2343.5,3242.01,0.0,-27.71459680876987,2121.38,4.0,10.470542759901567,2750.36,-14.792972556319903,2321.44,0.9502722448135617
2024-08-08,2343.5,2725.27,2321.44,2683.62,3215.63,0.0,-16.544502943435663,2121.38,3.0,26.503502437092823,2750.36,-2.426591428031248,2510.8,6.883065158515202
2024-08-09,2683.62,2708.37,2553.45,2600.21,3016.01,0.0,-13.78642643757813,2121.38,2.0,22.571627902591704,2780.36,-6.479376771353353,2510.8,3.5610164091126273
2024-08-10,2600.21,2645.71,2577.75,2610.64,2932.92,0.0,-10.988366542558275,2121.38,1.0,23.063288991128402,2780.36,-6.104245493389354,2510.8,3.976421857575262
2024-08-11,2610.64,2720.01,2541.45,2555.67,2725.27,3.0,-6.22323659674087,2121.38,0.0,20.472051211946937,2780.36,-8.081327597865027,2510.8,1.7870798151983387
2024-08-12,2555.67,2750.36,2510.8,2723.07,2750.36,6.0,-0.9922337439462456,2309.57,1.0,17.903765636027487,2780.36,-2.0605245363909694,2516.45,8.210773112917021
2024-08-13,2723.07,2738.95,2611.9,2703.6,2750.36,5.0,-1.7001410724414336,2309.57,0.0,17.060751568473773,2780.36,-2.7607935663007748,2516.45,7.437064118102887
2024-08-14,2703.6,2780.36,2634.08,2661.98,2780.36,6.0,-4.257722021608716,2321.44,0.0,14.669343166310563,2688.05,-0.969848031100618,2516.45,5.783146893441166
2024-08-15,2661.98,2675.61,2516.45,2570.39,2780.36,5.0,-7.551899753988701,2510.8,3.0,2.3733471403536597,2696.96,-4.693061817750362,2551.62,0.7356111019665931
2024-08-16,2570.39,2631.33,2551.62,2593.7,2780.36,4.0,-6.713519112632907,2510.8,2.0,3.3017364983272115,2696.96,-3.828755339345048,2536.65,2.2490292314666873
2024-08-17,2593.7,2627.79,2588.33,2614.92,2780.36,3.0,-5.950308593131826,2510.8,1.0,4.1468854548351075,2696.96,-3.0419435215946833,2536.65,3.0855656081840213
2024-08-18,2614.92,2688.05,2595.09,2612.58,2780.36,2.0,-6.034470356356738,2510.8,0.0,4.0536880675481815,2801.3,-6.736872166494136,2536.65,2.9933179587250835
2024-08-19,2612.58,2648.59,2564.33,2637.47,2780.36,1.0,-5.139262541541394,2516.45,2.0,4.809155755131236,2821.03,-6.50684324519769,2536.65,3.9745333412177364
2024-08-20,2637.47,2696.96,2555.47,2573.25,2780.36,0.0,-7.4490353767138116,2516.45,1.0,2.2571479663812193,2821.03,-8.783316731831997,2536.65,1.4428478505114977
2024-08-21,2573.25,2665.0,2536.65,2631.39,2696.96,5.0,-2.4312559326056067,2516.45,0.0,4.567545550279166,2821.03,-6.722367362275492,2585.16,1.7882838973216366
2024-08-22,2631.39,2645.74,2585.16,2623.57,2696.96,4.0,-2.721212031324153,2536.65,5.0,3.426566534602727,2821.03,-6.99957107864858,2397.41,9.433513666832138
2024-08-23,2623.57,2801.3,2622.04,2764.81,2801.3,6.0,-1.3026095027308833,2536.65,4.0,8.994540042970053,2821.03,-1.9928891220582643,2397.41,15.324871423744796
2024-08-24,2764.81,2821.03,2734.68,2769.86,2821.03,6.0,-1.8138764919196204,2536.65,3.0,9.193621508682712,2793.69,-0.8529937108268967,2397.41,15.535515410380382
2024-08-25,2769.86,2793.69,2734.94,2747.52,2821.03,5.0,-2.6057858299982706,2536.65,2.0,8.312932410856835,2763.44,-0.5760935645427464,2397.41,14.603676467521206
2024-08-26,2747.52,2763.44,2667.78,2681.15,2821.03,4.0,-4.958472614612397,2536.65,1.0,5.696489464451146,2700.25,-0.7073419127858498,2397.41,11.835272231282937
2024-08-27,2681.15,2700.25,2397.41,2458.29,2821.03,3.0,-12.858424050789969,2397.41,6.0,2.5394071101730664,2596.48,-5.322205447374909,2399.46,2.4518016553724555
2024-08-28,2458.29,2555.36,2419.63,2528.73,2821.03,2.0,-10.361463720697765,2397.41,5.0,5.477577886135462,2596.48,-2.6093018240078876,2399.46,5.387462178990272
2024-08-29,2528.73,2596.48,2505.99,2527.97,2821.03,1.0,-10.3884042353325,2397.41,4.0,5.445877008938811,2564.12,-1.4098404130851945,2399.46,5.3557883857201105
2024-08-30,2527.97,2549.39,2431.81,2526.02,2821.03,0.0,-10.457527924197906,2397.41,3.0,5.36453923192112,2564.12,-1.4858898959487041,2307.38,9.475682375681503
2024-08-31,2526.02,2533.75,2492.3,2513.01,2793.69,0.0,-10.046927182328742,2397.41,2.0,4.821870268331256,2564.12,-1.9932764457201564,2307.38,8.911839402265779
2024-09-01,2513.01,2516.11,2399.46,2426.06,2763.44,0.0,-12.208696407376317,2397.41,1.0,1.1950396469523399,2564.12,-5.384303386736968,2150.58,12.809567651517268
2024-09-02,2426.06,2564.12,2423.46,2538.22,2700.25,0.0,-6.000555504119996,2397.41,0.0,5.87342173428825,2553.6,-0.6022869674185507,2150.58,18.02490490937328
2024-09-03,2538.22,2553.6,2412.13,2424.4,2596.48,1.0,-6.627434064579736,2399.46,4.0,1.0394005317863209,2489.97,-2.633365060623209,2150.58,12.732379172130317
2024-09-04,2424.4,2489.97,2307.38,2450.36,2596.48,0.0,-5.627618930244018,2307.38,6.0,6.196638611758791,2465.98,-0.6334195735569587,2150.58,13.93949539194079
2024-09-05,2450.36,2465.98,2347.87,2367.89,2564.12,3.0,-7.652917960157872,2307.38,5.0,2.622454905563876,2408.12,-1.6705978107403294,2150.58,10.104715937096037
2024-09-06,2367.89,2408.12,2150.58,2224.52,2564.12,2.0,-13.244309938692414,2150.58,6.0,3.4381422685973115,2399.89,-7.307418256670093,2221.47,0.1372964748567472
2024-09-07,2224.52,2311.5,2221.47,2273.45,2564.12,1.0,-11.336052914840183,2150.58,5.0,5.713342447153786,2399.89,-5.26857480967878,2240.93,1.4511832141119974
2024-09-08,2273.45,2333.32,2240.93,2297.39,2564.12,0.0,-10.402399263685009,2150.58,4.0,6.826530517348806,2467.01,-6.875529487111942,2272.96,1.074809939462192
2024-09-09,2297.39,2381.15,2272.96,2360.0,2553.6,0.0,-7.58145363408521,2150.58,3.0,9.737838164588162,2467.01,-4.3376394907195435,2277.46,3.6242129389758753
2024-09-10,2360.0,2399.89,2321.2,2388.83,2489.97,0.0,-4.0618963280682046,2150.58,2.0,11.078406755386919,2467.01,-3.1690183663625313,2277.46,4.890096862293954
2024-09-11,2388.83,2389.63,2277.46,2340.73,2465.98,0.0,-5.079116618950681,2150.58,1.0,8.84180081652392,2467.01,-5.11874698521693,2252.35,3.923901702666109
2024-09-12,2340.73,2392.23,2315.2,2361.91,2408.12,0.0,-1.9189243060977044,2150.58,0.0,9.826651414967122,2467.01,-4.260217834544665,2252.35,4.86425289142451
2024-09-13,2361.91,2467.01,2337.55,2441.28,2467.01,6.0,-1.042962938942283,2221.47,0.0,9.894799389593397,2442.6,-0.054040776222046547,2252.35,8.388127955246755
2024-09-14,2441.28,2442.6,2380.27,2418.52,2467.01,5.0,-1.965537229277556,2240.93,0.0,7.924834778417895,2495.81,-3.096790220409405,2252.35,7.377627810953008
2024-09-15,2418.52,2430.97,2284.83,2316.46,2467.01,4.0,-6.102528972318725,2272.96,0.0,1.9138040264676897,2572.48,-9.9522639631795,2252.35,2.8463604679556966
2024-09-16,2316.46,2335.55,2252.35,2295.53,2467.01,3.0,-6.950924398360769,2252.35,6.0,1.9171087974782026,2623.23,-12.492232857965172,2263.23,1.4271638322220976
2024-09-17,2295.53,2394.13,2263.23,2342.21,2467.01,2.0,-5.058755335406024,2252.35,5.0,3.989610850889077,2632.42,-11.024456583675859,2277.24,2.8530150533101586
2024-09-18,2342.21,2376.81,2277.24,2375.01,2467.01,1.0,-3.7292106639211022,2252.35,4.0,5.445867649344032,2703.72,-12.157693844037091,2373.21,0.07584663809777398
2024-09-19,2375.01,2495.81,2373.21,2465.83,2495.81,6.0,-1.2012132333791443,2252.35,3.0,9.478100650431772,2703.72,-8.798618200109475,2438.28,1.129894843906349
2024-09-20,2465.83,2572.48,2438.28,2561.88,2572.48,6.0,-0.41205373802711426,2252.35,2.0,13.742535573956099,2703.72,-5.246105365940249,2525.5,1.4405068303306319
2024-09-21,2561.88,2623.23,2529.08,2613.27,2623.23,6.0,-0.3796845873217383,2252.35,1.0,16.024152551779256,2703.72,-3.3453907949047914,2525.5,3.4753514155612746
2024-09-22,2613.27,2632.42,2525.5,2581.43,2632.42,6.0,-1.9370009345013424,2252.35,0.0,14.610517903522984,2729.09,-5.410594740371344,2540.14,1.625500956640184
2024-09-23,2581.43,2703.72,2540.14,2647.17,2703.72,6.0,-2.09156273578624,2263.23,0.0,16.964250208772423,2729.09,-3.0017331784587564,2554.44,3.630149856720064
2024-09-24,2647.17,2671.47,2591.67,2653.41,2703.72,5.0,-1.860769606320179,2277.24,0.0,16.51868050798335,2729.09,-2.773085534005851,2554.44,3.8744304035326644
2024-09-25,2653.41,2673.98,2554.44,2579.69,2703.72,4.0,-4.5873833089225124,2373.21,0.0,8.700452130237107,2729.09,-5.474352256613013,2558.97,0.8097007780474276
2024-09-26,2579.69,2667.12,2558.97,2632.81,2703.72,3.0,-2.622682822185724,2438.28,0.0,7.978164935938438,2729.09,-3.5279158987061696,2412.86,9.115738169641
2024-09-27,2632.81,2729.09,2615.78,2695.48,2729.09,6.0,-1.2315460464843637,2525.5,1.0,6.730548406256187,2704.85,-0.34641477346248006,2351.69,14.618848572728545
2024-09-28,2695.48,2704.85,2650.36,2676.03,2729.09,5.0,-1.9442378228640294,2525.5,0.0,5.960403880419727,2684.06,-0.299173639933524,2309.02,15.894621960831879
2024-09-29,2676.03,2684.06,2634.67,2658.08,2729.09,4.0,-2.6019662231733,2540.14,0.0,4.643051170407932,2663.74,-0.21248320031233736,2309.02,15.117235883621621
2024-09-30,2658.08,2663.74,2574.29,2601.63,2729.09,3.0,-4.670421275956455,2554.44,1.0,1.8473716352703549,2658.14,-2.1259226376338254,2309.02,12.672475768940942
2024-10-01,2601.63,2658.14,2412.86,2447.54,2729.09,2.0,-10.316625688416291,2412.86,6.0,1.4372984756678726,2498.47,-2.0384475298882854,2309.02,5.9990818615689765
2024-10-02,2447.54,2498.47,2351.69,2363.64,2729.09,1.0,-13.39091052328799,2351.69,6.0,0.5081452062133962,2520.68,-6.230064903121379,2309.02,2.3655057123801395
2024-10-03,2363.64,2403.1,2309.02,2349.81,2729.09,0.0,-13.897672850657186,2309.02,6.0,1.7665503113875134,2520.68,-6.778726375422502,2339.08,0.45872736289481414
2024-10-04,2349.81,2441.17,2339.08,2414.67,2704.85,0.0,-10.728136495554276,2309.02,5.0,4.575534209318243,2520.68,-4.205611184283597,2349.45,2.775968843771958
2024-10-05,2414.67,2428.3,2389.86,2414.79,2684.06,0.0,-10.032190040461092,2309.02,4.0,4.580731219305159,2520.68,-4.200850564133483,2327.91,3.7321030452208257
2024-10-06,2414.79,2457.66,2406.92,2439.96,2663.74,0.0,-8.400970064645941,2309.02,3.0,5.670804064061812,2520.68,-3.202310487646183,2327.91,4.813330412258214
2024-10-07,2439.96,2520.68,2403.11,2422.14,2658.14,0.0,-8.878388647701025,2309.02,2.0,4.899048081004058,2489.88,-2.720613041592375,2327.91,4.047836900911118
2024-10-08,2422.14,2464.96,2400.15,2439.67,2520.68,5.0,-3.213815319675634,2309.02,1.0,5.658244623260089,2489.88,-2.0165630472151284,2327.91,4.800872885979278
2024-10-09,2439.67,2472.34,2349.45,2368.44,2520.68,4.0,-6.039640097116643,2309.02,0.0,2.573386111856981,2653.38,-10.738755851027747,2327.91,1.7410466899493624
2024-10-10,2368.44,2418.45,2327.91,2384.4,2520.68,3.0,-5.406477617150918,2327.91,6.0,2.426640205162581,2687.32,-11.272196835508986,2380.07,0.1819274223027023
2024-10-11,2384.4,2471.51,2380.07,2439.03,2520.68,2.0,-3.2392052938095923,2327.91,5.0,4.773380414191285,2687.32,-9.239316493755858,2433.76,0.21653737426862063
2024-10-12,2439.03,2489.88,2433.76,2475.93,2520.68,1.0,-1.7753145976482538,2327.91,4.0,6.358493240718069,2687.32,-7.866201271154917,2436.05,1.6370764146876973
2024-10-13,2475.93,2484.69,2436.05,2468.12,2520.68,0.0,-2.085151625751779,2327.91,3.0,6.02299917093015,2687.32,-8.156825387374791,2442.68,1.0414790312279978
2024-10-14,2468.12,2653.38,2442.68,2629.02,2653.38,6.0,-0.9180743052257921,2327.91,2.0,12.934778406381698,2687.32,-2.1694476281202157,2536.79,3.635697081745041
2024-10-15,2629.02,2687.32,2536.79,2606.92,2687.32,6.0,-2.991828289894768,2327.91,1.0,11.985428989952371,2758.61,-5.498783807787257,2574.89,1.2439366341863225
2024-10-16,2606.92,2647.0,2588.65,2610.95,2687.32,5.0,-2.841864757453535,2327.91,0.0,12.158545648242413,2768.44,-5.688763346866836,2574.89,1.4004481744851216
2024-10-17,2610.95,2647.64,2574.89,2605.1,2687.32,4.0,-3.0595537561585613,2380.07,0.0,9.45476393551449,2768.44,-5.900073687708606,2595.49,0.37025763921263916
2024-10-18,2605.1,2676.03,2595.49,2642.22,2687.32,3.0,-1.6782519387345147,2433.76,0.0,8.565347445927271,2768.44,-4.559246362572432,2447.63,7.950139522721968
2024-10-19,2642.22,2663.13,2631.03,2648.12,2687.32,2.0,-1.45870235029696,2436.05,0.0,8.70548634059234,2768.44,-4.3461299504414095,2447.63,8.191189027753369
2024-10-20,2648.12,2758.61,2635.5,2746.4,2758.61,6.0,-0.442614215130085,2442.68,0.0,12.433884094519145,2768.44,-0.7961162242996043,2379.92,15.398836935695318
2024-10-21,2746.4,2768.44,2653.51,2665.9,2768.44,6.0,-3.70389099998555,2536.79,0.0,5.089502875681476,2670.69,-0.1793543990504313,2379.92,12.016370298161283
2024-10-22,2665.9,2670.69,2605.16,2621.31,2768.44,5.0,-5.314545375735075,2574.89,1.0,1.8027954592235038,2626.44,-0.19532142367615896,2379.92,10.14277790850112
2024-10-23,2621.31,2626.44,2447.63,2522.33,2768.44,4.0,-8.889844099926316,2447.63,6.0,3.0519318687873502,2564.77,-1.6547292739699877,2379.92,5.98381458200275
2024-10-24,2522.33,2559.63,2505.09,2534.54,2768.44,3.0,-8.44880149109246,2447.63,5.0,3.5507817766574137,2564.77,-1.1786631939706103,2379.92,6.49685703721133
2024-10-25,2534.54,2564.77,2379.92,2436.2,2768.44,2.0,-12.000982502781358,2379.92,6.0,2.3647853709368274,2504.68,-2.7340817988725115,2426.19,0.4125810427048073
2024-10-26,2436.2,2504.68,2426.19,2479.7,2768.44,1.0,-10.429700481137399,2379.92,5.0,4.1925779017782006,,,,
